AGNO;RBD;DGV_RBD;NOM_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;ESTADO_ESTAB;MAT_SI_1;MAT_HOM_1;MAT_MUJ_1;MAT_ENS_1;MAT_SI_2;MAT_HOM_2;MAT_MUJ_2;MAT_ENS_2;MAT_HOM_3;MAT_MUJ_3;MAT_ENS_3;MAT_SI_4;MAT_HOM_4;MAT_MUJ_4;MAT_ENS_4;MAT_SI_5;MAT_HOM_5;MAT_MUJ_5;MAT_ENS_5;MAT_HOM_6;MAT_MUJ_6;MAT_ENS_6;MAT_HOM_7;MAT_MUJ_7;MAT_ENS_7;MAT_HOM_8;MAT_MUJ_8;MAT_ENS_8;MAT_HOM_TOT;MAT_MUJ_TOT;MAT_SI_TOT;MAT_TOTAL;CUR_SIM_01;CUR_SIM_02;CUR_SIM_03;CUR_SIM_04;CUR_SIM_05;CUR_SIM_06;CUR_SIM_07;CUR_SIM_08;CUR_SIM_TOT;CUR_COMB_01;CUR_COMB_02;CUR_COMB_TOT
2022;12657;8;EAGLES COLLEGE;4;3;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;38;49;87;0;188;193;381;0;0;0;0;0;0;0;0;73;59;132;0;0;0;0;0;0;0;0;0;299;301;0;600;5;15;0;0;5;0;0;0;25;0;0;0
2022;12658;6;LICEO AGR. TEC. PROF. PADRE FRANCISCO NAPOLI;3;2;1;15;AYP;151;15101;ARICA;151;ARICA;1;0;0;0;0;0;26;18;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;34;96;0;0;0;88;52;0;140;0;2;0;0;0;0;4;0;6;0;0;0
2022;12659;4;COLEGIO DEL ALBA;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;18;17;35;0;150;121;271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168;138;0;306;0;8;0;0;0;0;0;0;8;1;0;1
2022;12660;8;ESC. ESP. DE LENGUAJE MONSERRAT;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;87;49;136;0;0;0;0;0;0;0;0;0;0;0;0;0;87;49;0;136;0;0;0;10;0;0;0;0;10;0;0;0
2022;12661;6;J. I. PUKARA;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12662;4;JARDIN INFANTIL PERSONITAS;4;3;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12663;2;JARDIN INFANTIL CATITA;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12664;0;ESCUELA SAN SANTIAGO DE MACAYA;1;1;1;1;TPCA;14;1401;POZO ALMONTE;11;IQUIQUE;1;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0;3;0;0;0;0;0;0;3;0;1;1
2022;12665;9;JARDIN INFANTIL MAGIC GARDEN;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12666;7;JARDIN INFANTIL SAN ANDRES;3;2;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12667;5;COLEGIO HUMBERSTONE;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;35;45;80;0;458;531;989;0;0;0;0;0;0;0;0;246;283;529;0;0;0;0;0;0;0;0;0;739;859;0;1598;2;24;0;0;12;0;0;0;38;0;0;0
2022;12668;3;ESCUELA SOTOCA;2;1;1;1;TPCA;14;1404;HUARA;11;IQUIQUE;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;3;0;3;0;0;0;0;0;0;3;0;0;0
2022;12669;1;COLEGIO HISPANO BRITANICO IQUIQUE;4;3;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;468;456;924;0;0;0;0;0;0;0;0;148;191;339;0;0;0;0;0;0;0;0;0;616;647;0;1263;0;35;0;0;12;0;0;0;47;0;0;0
2022;12670;5;ESC.ESP.DE TRANS. DE LA COM. ARUSINA;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;49;33;82;0;0;0;0;0;0;0;0;0;0;0;0;0;49;33;0;82;0;0;0;6;0;0;0;0;6;0;0;0
2022;12672;1;COLEGIO SALESIANO DE IQUIQUE;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;119;0;119;0;559;0;559;0;0;0;0;0;0;0;0;292;0;292;0;0;0;0;0;0;0;0;0;970;0;0;970;4;16;0;0;8;0;0;0;28;0;0;0
2022;12674;8;J. I.  MY FRIEND;4;3;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12675;6;ESC. ESP. DE LENGUAJE MILLARAY;3;2;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;31;48;79;0;0;0;0;0;0;0;0;0;0;0;0;0;31;48;0;79;0;0;0;6;0;0;0;0;6;0;0;0
2022;12676;4;JARDIN INFANTIL DADU;4;3;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12677;2;JARDIN INFANTIL SEMILLITA DEL DESIERTO;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12678;0;JARDIN INFANTIL CARITAS CONTENTAS;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;19;30;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;30;0;49;4;0;0;0;0;0;0;0;4;0;0;0
2022;12679;9;..;4;3;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12680;2;ESC.TRANS.DE LA COMUN. IKI ARU;3;2;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;62;40;102;0;0;0;0;0;0;0;0;0;0;0;0;0;62;40;0;102;0;0;0;8;0;0;0;0;8;0;0;0
2022;12681;0;ESC.TRAST.DE LA COM.FLOR DE LIRIO;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;106;100;206;0;0;0;0;0;0;0;0;0;0;0;0;0;106;100;0;206;0;0;0;14;0;0;0;0;14;0;0;0
2022;12682;9;COLEGIO BULNES;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;371;354;725;0;0;0;0;0;0;0;0;0;0;0;126;95;221;0;0;0;0;0;0;497;449;0;946;0;20;0;0;0;9;0;0;29;0;0;0
2022;12683;7;LICEO COLEGIO DEPORTIVO;1;1;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12684;5;ESCUELA BASICA CANCOSA DE CANCOSA;2;1;1;1;TPCA;14;1405;PICA;11;IQUIQUE;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12685;3;ESC.ESP. DE TRASTORNO DE LA COMUN ISLUGA;3;2;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;176;154;330;0;0;0;0;0;0;0;0;0;0;0;0;0;176;154;0;330;0;0;0;22;0;0;0;0;22;0;0;0
2022;12686;1;LICEO ACADEMIA NACIONAL;3;2;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;32;39;71;0;311;311;622;0;0;0;0;0;0;0;0;92;89;181;71;55;126;27;83;110;29;156;185;562;733;0;1295;2;17;0;0;6;4;4;8;41;0;0;0
2022;12688;8;COLEGIO GOLDEN NORTH;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;21;28;49;0;117;77;194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138;105;0;243;2;8;0;0;0;0;0;0;10;0;0;0
2022;12689;6;JARDIN INFANTIL R Y M PLAZA SESAMO;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12691;8;COLEGIO JESUS DE NAZARETH;3;2;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;11;18;29;0;48;31;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;49;0;108;2;4;0;0;0;0;0;0;6;0;0;0
2022;12692;6;COLEGIO PARTICULAR SOCHIDES;3;2;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12693;4;COLEGIO MACAYA;3;2;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;77;82;159;0;525;531;1056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;602;613;0;1215;4;24;0;0;0;0;0;0;28;0;0;0
2022;12694;2;COLEGIO MOSAICOS;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;23;25;48;0;178;116;294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201;141;0;342;2;8;0;0;0;0;0;0;10;0;0;0
2022;12695;0;ESCUELA ESP DE LENGUAJE PARINA;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;0;0;0;0;0;0;0;0;0;0;0;65;50;115;0;0;0;0;0;0;0;0;0;0;0;0;0;65;50;0;115;0;0;0;8;0;0;0;0;8;0;0;0
2022;12696;9;LICEO TECNICO PROF. DE ADULTOS PUKARA;3;2;1;15;AYP;151;15101;ARICA;151;ARICA;1;0;0;0;0;0;0;0;0;0;33;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;339;45;384;339;78;0;417;0;0;3;0;0;0;0;22;25;0;0;0
2022;12697;7;ESC. ESPECIAL DE TRASTORNOS AUDIMED IQUIQUE;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;75;55;130;0;0;0;0;0;0;0;0;0;0;0;0;0;75;55;0;130;0;0;0;12;0;0;0;0;12;0;0;0
2022;12698;5;ESC ESP DE LENGUAJE STA CAROLINA DE MATILLA;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;44;35;79;0;0;0;0;0;0;0;0;0;0;0;0;0;44;35;0;79;0;0;0;6;0;0;0;0;6;0;0;0
2022;12699;3;ESC. ESP. DE LENGUAJE KHANA ARU;3;2;1;1;TPCA;14;1401;POZO ALMONTE;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;48;53;101;0;0;0;0;0;0;0;0;0;0;0;0;0;48;53;0;101;0;0;0;7;0;0;0;0;7;0;0;0
2022;12700;0;ESC. ESP. TRANST. COM. SANTA LAURA;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;56;42;98;0;0;0;0;0;0;0;0;0;0;0;0;0;56;42;0;98;0;0;0;8;0;0;0;0;8;0;0;0
2022;12701;9;COLEGIO PARTICULAR SOCHIDES;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12702;7;J. I. LITTLE SUN;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;4;2;0;0;0;0;0;0;0;2;0;0;0
2022;12703;5;JARDIN INFANTIL DE LAS AMERICAS;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12704;3;JARDIN INFANTIL AMANECER;3;2;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;24;28;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;28;0;52;3;0;0;0;0;0;0;0;3;0;0;0
2022;12705;1;JARDIN INFANTIL DON OSITO;4;3;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12707;8;JARDIN INFANTIL GIRASOL;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12708;6;ESCUELA ESPECIAL JACARANDA;2;1;1;1;TPCA;14;1405;PICA;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;17;10;27;0;0;0;0;0;0;0;0;0;0;0;0;0;17;10;0;27;0;0;0;10;0;0;0;0;10;0;0;0
2022;12709;4;ACADEMIA NERUDIANA;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;102;59;161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;59;0;161;0;8;0;0;0;0;0;0;8;0;0;0
2022;12710;8;COLEGIO HUANTAJAYA;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;53;73;126;0;218;214;432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;271;287;0;558;4;12;0;0;0;0;0;0;16;0;0;0
2022;12711;6;LICEO ACADEMIA SINAI;3;2;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;24;26;50;0;158;162;320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182;188;0;370;2;8;0;0;0;0;0;0;10;0;0;0
2022;12712;4;COLEGIO CHILE NORTE;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;69;62;131;0;334;276;610;0;0;0;0;0;0;0;0;108;112;220;0;0;0;34;14;48;0;0;0;545;464;0;1009;4;16;0;0;6;0;2;0;28;0;0;0
2022;12713;2;LICEO BICENTENARIO COLEGIO CARDENAL RAUL SILVA HENRIQUEZ;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;61;65;126;0;305;275;580;0;0;0;0;0;0;0;0;123;125;248;0;0;0;0;0;0;0;0;0;489;465;0;954;4;16;0;0;8;0;0;0;28;0;0;0
2022;12714;0;ESC.PARV.DE LENGUAJE DIVINO NINO JESUS;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12715;9;COLEGIO MARAN-ATHA;3;2;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;17;18;35;0;291;276;567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;308;294;0;602;1;14;0;0;0;0;0;0;15;0;0;0
2022;12716;7;COLEGIO BICENTENARIO MIRAMAR DE EXCELENCIA;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;126;116;242;0;439;373;812;0;0;0;0;0;0;0;0;127;115;242;0;0;0;186;255;441;0;0;0;878;859;0;1737;8;20;0;0;6;0;12;0;46;0;0;0
2022;12717;5;JARDIN INFANTIL AMTIRI;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;29;23;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;23;0;52;6;0;0;0;0;0;0;0;6;0;0;0
2022;12718;3;J.  I. MI MUNDO;4;3;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12719;1;LICEO PABLO NERUDA;3;2;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;32;31;63;0;290;245;535;0;0;0;0;0;0;0;0;47;39;86;15;7;22;30;43;73;0;0;0;414;365;0;779;2;16;0;0;2;1;4;0;25;0;0;0
2022;12720;5;COLEGIO ADOLFO BEYZAGA OVANDO;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;22;25;47;0;214;196;410;0;0;0;0;0;0;0;0;98;73;171;0;0;0;0;0;0;0;0;0;334;294;0;628;2;12;0;0;4;0;0;0;18;0;0;0
2022;12721;3;JARDIN INFANTIL CASTILLLO DEL SABER;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;32;18;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;18;0;50;4;0;0;0;0;0;0;0;4;0;0;0
2022;12722;1;JARDIN INFANTIL GIRASOLES;4;3;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;23;19;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;19;0;42;7;0;0;0;0;0;0;0;7;0;0;0
2022;12724;8;J.  I. AGU;4;3;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12725;6;ESCUELA ESPECIAL PADRE PIO;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;60;59;119;0;0;0;0;0;0;0;0;0;0;0;0;0;60;59;0;119;0;0;0;9;0;0;0;0;9;0;0;0
2022;12726;4;COLEGIO MONTE CARMELO;3;2;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;19;16;35;0;341;258;599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;274;0;634;0;17;0;0;0;0;0;0;17;1;0;1
2022;12727;2;ESCUELA ESPECIAL DE LENG. PIECECITOS DE NIÑO;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;0;0;0;0;0;0;0;0;0;0;0;46;29;75;0;0;0;0;0;0;0;0;0;0;0;0;0;46;29;0;75;0;0;0;7;0;0;0;0;7;0;0;0
2022;12728;0;COLEGIO ALTURAS;3;2;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;35;34;69;0;98;113;211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;147;0;280;2;6;0;0;0;0;0;0;8;0;0;0
2022;12729;9;JARDIN INFANTIL KUNAMASTA;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12730;2;LICEO TEC. PROF. DE ADULTOS CORESOL;3;2;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;0;0;0;0;0;0;0;149;0;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;203;0;203;352;0;0;352;0;0;7;0;0;0;0;9;16;0;0;0
2022;12731;0;ESCUELA ESPECIAL DE LENGUAJE LOS ANDES;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;60;57;117;0;0;0;0;0;0;0;0;0;0;0;0;0;60;57;0;117;0;0;0;10;0;0;0;0;10;0;0;0
2022;12732;9;ESC ESP DE LENGUAJE COLINA CAMPESTRE;3;2;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;75;43;118;0;0;0;0;0;0;0;0;0;0;0;0;0;75;43;0;118;0;0;0;8;0;0;0;0;8;0;0;0
2022;12733;7;JARDIN INFANTIL LA GRANJITA;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12734;5;ESC ESP DE LENGUAJE ESPISANT;3;2;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;131;109;240;0;0;0;0;0;0;0;0;0;0;0;0;0;131;109;0;240;0;0;0;16;0;0;0;0;16;0;0;0
2022;12735;3;COLEGIO UNIVERSITARIO UNAP;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12736;1;ACADEMIA POZO ALMONTE;3;2;1;1;TPCA;14;1401;POZO ALMONTE;11;IQUIQUE;1;0;0;0;0;0;129;138;267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;138;0;267;0;8;0;0;0;0;0;0;8;0;0;0
2022;12738;8;ESC.ESP. DE LENGUAJE SANTA LUCIA;3;2;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;105;99;204;0;0;0;0;0;0;0;0;0;0;0;0;0;105;99;0;204;0;0;0;16;0;0;0;0;16;0;0;0
2022;12739;6;ESC ESP DE LENGUAJE OASIS DEL SABER;2;1;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;113;97;210;0;0;0;0;0;0;0;0;0;0;0;0;0;113;97;0;210;0;0;0;14;0;0;0;0;14;0;0;0
2022;12741;8;COLEGIO LATIONOAMERICANO LAS PARINAS;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;30;25;55;0;0;0;0;0;0;0;0;61;48;109;26;18;44;0;0;0;0;0;0;117;91;0;208;0;2;0;0;4;2;0;0;8;0;0;0
2022;12742;6;ESCUELA ESPECIAL DE LENGUAJE INTI - JALLU;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;0;0;0;0;0;0;0;0;0;0;0;42;28;70;0;0;0;0;0;0;0;0;0;0;0;0;0;42;28;0;70;0;0;0;6;0;0;0;0;6;0;0;0
2022;12743;4;JARDIN INFANTIL MI RAYITO DEL SOLAZ;3;2;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12744;2;JARDIN INFANTIL ARTISTICO ARCO IRIS;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;12746;9;ESCUELA ESPECIAL DE LENGUAJE VILENKA;3;2;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;49;39;88;0;0;0;0;0;0;0;0;0;0;0;0;0;49;39;0;88;0;0;0;6;0;0;0;0;6;0;0;0
2022;12747;7;COLEGIO RUPANIC SCHOOL;3;2;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;11;12;23;0;456;438;894;0;0;0;0;0;0;0;0;116;78;194;0;0;0;57;46;103;0;0;0;640;574;0;1214;1;24;0;0;6;0;4;0;35;0;0;0
2022;12748;5;ESCUELA ESP. DE LENG MANANTIAL DEL SABER;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;0;0;0;0;0;0;0;0;0;0;0;37;29;66;0;0;0;0;0;0;0;0;0;0;0;0;0;37;29;0;66;0;0;0;6;0;0;0;0;6;0;0;0
2022;12749;3;COLEGIO MARISTA HERMANO FERNANDO;3;2;0;1;TPCA;11;1107;ALTO HOSPICIO;11;IQUIQUE;1;0;50;43;93;0;363;308;671;0;0;0;0;0;0;0;0;95;73;168;0;0;0;89;55;144;0;0;0;597;479;0;1076;3;16;0;0;4;0;4;0;27;0;0;0
2022;12750;7;LICEO DE ADULTOS JUNIOR COLLEGE;3;2;0;15;AYP;151;15101;ARICA;151;ARICA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;82;183;0;0;0;0;0;0;101;82;0;183;0;0;0;0;0;5;0;0;5;0;0;0
2022;12751;5;ESCUELA DE LENGUAJE KERIMA LTDA.;3;2;0;1;TPCA;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;91;70;161;0;0;0;0;0;0;0;0;0;0;0;0;0;91;70;0;161;0;0;0;11;0;0;0;0;11;0;0;0
